"","Group.1","perday","frühmobi","tod","Behandlungsdauer","Group.1.1"
"1",0,0.399219012095314,0.421272642823967,0.183000464468184,7.26202177294387,0
"2",1,0.35331967637183,0.395188184849929,0.240352548832778,14.1484911729395,1
